,Guam,North Dakota,Virgin Islands,Connecticut,Missouri,New York,Alaska,South Dakota,Virginia,Maine,Indiana,West Virginia,Arizona,Delaware,Grand Princess,Mississippi,Iowa,Diamond Princess,Northern Mariana Islands,Wyoming,Idaho,Texas,North Carolina,Colorado,Oklahoma,Puerto Rico,Michigan,Alabama,Illinois,Kentucky,Louisiana,Minnesota,South Carolina,Nebraska,American Samoa,Ohio,Hawaii,Utah,Tennessee,Maryland,New Jersey,Oregon,Nevada,New Hampshire,Rhode Island,Montana,Vermont,Florida,District of Columbia,New Mexico,Arkansas,California,Georgia,Massachusetts,Washington,Wisconsin,Pennsylvania,Kansas
11/22/20,6549,74262,1504,101469,290197,603360,27797,73065,217796,10359,295357,40478,299665,31808,103,143180,211664,49,104,28169,91653,1126235,336775,232728,174330,47459,329021,232506,656298,158100,220192,270157,206295,114061,0,351419,17483,177176,337959,182139,331394,65170,133888,17405,48001,55680,3629,938414,20151,81896,145173,1136599,449132,206850,151488,376238,316843,136733
11/23/20,6602,75321,1507,106740,294194,609797,28296,73848,221038,10544,300913,41114,302324,32211,103,143879,214792,49,104,29431,93090,1145851,339194,239518,177874,48200,340964,234080,664620,160232,221160,276500,207552,115921,0,363304,17596,179420,340166,183797,335675,66333,136227,17861,50573,56381,3714,944745,20290,84148,146190,1153601,451056,208623,154770,379693,321977,144188
11/24/20,6655,76490,1521,107280,298606,614679,28883,74859,223582,10799,306538,42083,306868,32664,103,144544,217784,49,104,29959,94730,1162159,342294,244928,180610,48548,347746,236865,674089,162838,224403,282916,209230,115921,0,371840,17656,182121,342215,185464,340671,67333,139098,18283,51424,57504,3762,953300,20409,86247,148312,1172922,454732,211199,157790,386441,328181,144628
11/25/20,6705,77485,1521,109152,303596,620712,29563,76142,226300,11027,312521,43050,310850,32995,103,145636,221286,49,104,30761,96503,1174918,346506,250199,184342,48725,352433,239318,685467,166139,225638,289303,210905,117682,0,382743,17764,183902,344413,188161,345398,68503,142240,18676,52317,58565,3827,961676,20516,88102,150277,1188646,457909,214594,160663,392438,335427,149717
11/26/20,6748,78223,1521,109152,308081,628024,30121,76142,228900,11265,318894,44180,314324,33579,103,147382,223323,49,104,30761,96503,1180698,346506,251688,184342,49226,352433,241957,697489,166139,225638,289303,210905,122952,0,382743,17881,183902,349650,190480,350285,68503,144781,19205,52317,59682,3827,961676,20736,89796,152625,1201274,461517,214594,162730,398104,343889,150169
11/27/20,6768,79004,1521,112581,311520,636302,30796,78280,230444,11265,324537,45046,318638,34170,103,148387,225056,49,104,31773,98500,1196170,354514,256568,187567,50678,369801,242874,705063,171755,230602,295001,213120,124066,0,399808,18006,190044,355033,192858,355116,70832,146317,19609,53954,59796,4005,979020,20937,91852,153677,1214101,464526,219252,165124,399526,351266,154941
11/28/20,6782,79710,1538,112581,314184,643163,31467,79099,233617,11288,329008,45845,322774,34670,103,149940,227179,49,104,31928,99660,1213839,357958,259968,193824,51581,378152,244993,712936,174182,230602,304023,214911,125323,0,406703,18082,192087,359670,194448,358855,72506,149229,20142,53954,60845,4033,985297,21308,93982,155026,1229991,467564,222469,167231,404999,359148,155162
11/29/20,6818,80295,1544,112581,317567,648641,32087,79900,235942,11508,333312,46997,325995,35251,103,151785,228690,49,105,32489,100484,1225409,361778,262718,195545,51702,378152,247229,720114,176925,232245,312969,216129,126466,0,414432,18138,193809,365136,196447,364047,74119,150527,20636,53954,61801,4100,992660,21448,95417,156247,1244151,469516,224964,169500,409054,364596,155162
11/30/20,6852,80755,1544,117295,321958,656413,32598,80464,237835,11757,338977,47842,326817,35654,103,153270,230631,49,105,33305,101698,1237189,364512,270659,197745,52545,388942,249524,726304,179041,232414,318763,217487,128407,0,421063,18223,195706,371073,198370,368086,75431,152171,21033,56723,62198,4172,999319,21552,97095,157359,1259126,471563,226132,171962,411730,369016,159359
12/1/20,6889,81296,1550,118754,325759,663500,33139,80912,240063,11981,344373,48818,337139,36343,103,154411,233062,49,106,33805,103305,1254504,367395,276655,199482,53320,395453,252900,738846,183164,237740,322312,218912,130194,0,430093,18266,198216,377706,201135,373556,76654,154842,21725,57906,63205,4239,1008166,21685,99419,159309,1282752,476405,229205,175033,416365,374901,159730
12/2/20,6920,82311,1589,121426,329267,671635,33828,82203,242480,12208,350970,49905,340979,36698,103,156868,236159,49,106,34507,104734,1267657,371594,281427,202341,53708,402886,256828,748603,186765,241335,327477,220835,132530,0,437928,18342,202220,380198,203355,378624,78160,156997,22428,59005,64340,4461,1018160,21842,100963,161521,1303452,482139,234232,177358,420930,383904,164273
12/3/20,6942,83185,1589,126177,334224,681783,34592,83348,244503,12554,359430,51025,346421,37456,103,159036,238724,49,106,35078,106455,1282059,377231,286667,204048,54105,410843,260359,759562,190600,244078,333626,223063,134710,0,446849,18484,206165,384985,205399,384193,79293,159532,23567,60722,65122,4642,1029030,22164,102862,164310,1327956,487978,240907,179443,426534,394736,164582
12/4/20,6959,83783,1613,127715,339049,693629,35354,84398,247380,12844,367329,52172,352101,38398,103,161516,241531,49,106,35737,108366,1295998,382534,291569,208875,54597,420268,264199,770088,194192,247177,338973,226013,136325,0,456963,18605,209170,390343,209191,390586,81437,162434,24444,62137,66436,4763,1039207,22480,104935,167137,1355126,494354,246398,181329,432207,407172,170526
12/5/20,6959,84265,1633,127715,344367,704683,36296,85304,251173,13127,375019,53572,358900,39096,103,163458,243385,49,106,35941,109705,1312169,388552,294405,213245,55532,426576,267589,779975,198064,247177,345281,229235,138568,0,467432,18738,212844,393404,212384,396519,83243,165628,25367,62137,67069,4894,1049638,22872,106856,169382,1385682,499371,252017,183081,437918,419661,170882
12/6/20,6959,84640,1633,127715,348317,714834,37062,85991,255053,13348,381617,54997,364276,39912,103,164931,244691,49,109,36317,110510,1323578,394990,296410,216486,56671,426576,269877,787573,200631,251123,350862,232099,139834,0,475024,18842,215407,397431,215027,403128,84496,168140,26044,62137,67875,5015,1058074,23136,108088,170924,1410546,501405,256844,189152,441067,427915,170883
12/7/20,7019,85219,1649,135844,351752,723287,37562,86500,258870,13775,387278,56128,365843,40711,103,166194,245984,49,109,36985,111893,1337382,399362,301539,218389,57622,436400,272229,796264,202591,252136,356152,234652,141127,0,484297,18923,217638,404541,217329,407569,85788,170587,26759,65818,68591,5080,1065785,23319,109947,172042,1436431,506690,259325,192947,443389,435025,176196
12/8/20,7019,85681,1680,138258,355713,731722,38141,87038,262730,14049,392663,57060,378157,41464,103,167926,247954,49,111,37475,113905,1350480,404032,305809,220686,58316,443076,276665,804174,205667,254562,359203,236954,142595,0,510018,18976,219971,412603,219961,413745,87082,173284,27566,67067,69346,5180,1073770,23589,109947,174325,1470735,512267,263447,196032,448009,445332,176745
12/9/20,7039,86238,1698,140548,359397,740980,38736,88023,267128,14454,398417,58462,382601,42393,103,170672,250280,49,113,37885,116203,1364565,410527,309341,222993,58962,448418,280187,812430,209135,258914,363719,239444,143924,0,520112,19056,222545,418381,222653,418861,88287,176334,28519,68299,70133,5285,1083362,23854,112950,176652,1502708,517779,269412,199028,452180,453497,181984
12/10/20,7052,86737,1733,142979,364374,752104,39373,88727,271043,14861,404935,59695,387529,43036,103,172955,252553,49,113,38223,118028,1380215,416083,312784,225453,59458,454720,284922,823531,213449,261329,367218,241686,145774,0,531850,19179,225946,427234,225855,424679,89838,178527,29238,69247,70892,5413,1094697,24098,114731,178854,1541257,525402,274781,202177,456889,465723,182295
12/11/20,7079,87102,1791,146761,366833,763228,40000,89672,274438,15206,412135,60637,394512,43818,103,175282,253612,49,113,38785,119610,1396334,423623,315525,229357,61002,460346,288775,832951,217119,264191,370968,245226,146877,0,542209,19315,228129,433256,228471,428977,91420,181310,30282,70818,71870,5541,1106396,24357,116565,181624,1578986,531593,280436,206288,461367,478516,187742
12/12/20,7079,87369,1791,146761,374633,774228,40522,90407,278615,15620,419536,62151,402589,44876,103,177947,255009,49,113,38907,120632,1410296,429776,317533,233343,61723,465159,292841,841688,220659,264191,375398,248798,147688,0,553461,19708,231821,442141,232009,435771,92839,183949,31119,70818,72644,5626,1116973,24643,118358,184252,1610803,538040,285725,208717,465991,489851,187995
12/13/20,7079,87560,1791,146761,377820,784815,41169,91038,281909,15923,425434,63217,408442,45460,103,179447,256249,49,113,39360,121179,1424372,436595,319132,237682,62431,465159,295631,848904,223103,268613,378823,252206,148861,0,562727,19676,233904,453327,234647,440464,93853,186833,31705,70818,73303,5753,1125931,24874,119800,185702,1641382,542838,290578,210809,468956,499621,187995
12/14/20,7137,87886,1807,153992,381470,794953,41599,91354,285149,16349,430401,64394,420248,46457,103,181095,257311,49,113,39775,122217,1446092,441365,322727,239790,62985,472780,297895,856118,224889,269643,381841,254776,149344,0,570602,19975,235872,461230,236961,446000,95010,189413,32544,74071,73303,5857,1134383,25038,121299,187057,1674742,546558,294231,212584,471285,507705,192463
12/15/20,7149,88173,1828,155462,385240,803917,41891,91699,288309,16760,434642,65708,424382,47142,103,183300,258253,49,113,40064,124019,1468312,446601,325896,242028,63419,478171,301533,863477,227817,272276,384164,257320,150861,0,579357,19896,237787,473017,239362,450614,96092,191732,33318,75237,74040,5923,1143794,25339,122557,189198,1729978,553995,298160,214265,475340,517682,192747
12/16/20,7168,88527,1828,157781,389118,813336,42498,92603,292240,17311,440850,66849,429219,47929,103,185643,260774,49,113,40310,125452,1486244,451874,328676,245272,63686,482815,305640,870600,230692,275545,386412,260119,152103,0,584766,20058,240715,482312,241767,456938,97622,194098,34114,76209,74644,6009,1155335,25602,124357,191504,1786100,560619,304112,214265,478162,527913,197051
12/17/20,7183,89015,1900,160102,393536,825059,42883,93197,296093,17901,447190,68485,435036,48768,103,187904,262210,49,113,40593,126878,1505462,457660,331315,248255,64751,487356,310335,879428,234020,279321,389171,262774,153400,0,596178,20231,243918,492449,243984,461744,98936,196379,34888,77290,75483,6149,1168483,25830,126045,194543,1830533,568396,309247,217205,482443,537643,197382
12/18/20,7193,89234,1910,162782,398000,837711,43377,93772,299388,18337,453139,69751,442671,49109,103,190411,264707,49,115,41359,128218,1524149,466104,333600,251821,66132,491875,315683,886805,237189,282434,391889,267076,154745,0,605862,20413,246562,500704,246553,466320,100308,199257,35712,77812,75992,6243,1181483,26104,127500,197421,1876103,576537,314926,220268,486364,546998,202985
12/19/20,7193,89464,1921,162782,401345,847778,43713,94336,302972,18738,457871,71215,448231,50136,103,192111,266959,49,115,41488,129069,1534698,472268,335119,255941,67211,496056,319904,894367,240563,282434,394635,270537,155415,0,614429,20565,248970,507765,248754,471084,101814,201858,36362,77812,76619,6343,1193165,26342,128930,200114,1921351,582300,319270,222600,490679,557260,203167
12/20/20,7193,89539,1921,162782,404014,857083,43896,94727,306848,18946,464354,72342,453597,50616,103,194333,267329,49,116,41662,129960,1552598,479168,336393,260934,68433,496056,322452,900370,242320,286145,397319,273406,156382,0,622806,20817,250964,517734,250808,476776,102930,203945,37096,77812,77170,6443,1201566,26601,129993,201650,1958292,587918,323531,222600,492724,563725,203172
12/21/20,7211,89863,1921,167377,407876,866888,44050,95074,310890,19285,468219,73337,461345,51056,103,195500,268736,49,116,42118,130877,1576769,483647,339323,263546,68849,501115,324832,905069,244296,287261,399311,275733,157103,0,629354,20881,252783,523547,253073,480661,103755,205884,37715,80231,77324,6534,1212581,26740,130808,203107,1995695,591438,327374,226635,494353,571497,207169
12/22/20,7238,90121,1950,168960,410960,876281,44485,95509,314481,19743,471876,74737,467215,51623,103,197691,270294,49,116,42379,132594,1600102,488902,341663,265747,69912,504629,329811,911308,247343,290960,401011,278055,158324,0,637032,20879,255085,530445,255397,485914,105073,206974,38284,81187,77947,6608,1223015,26900,132075,205048,2035315,600517,331174,227887,497380,579865,207501
12/23/20,7257,90344,1967,170705,414769,886813,44852,96040,319133,20491,476538,75936,473273,52235,103,200325,272112,49,118,42664,133985,1619562,494511,344023,269417,70488,508449,334569,918070,250279,293934,402519,282230,159662,0,644822,21015,257697,536525,257862,491341,105970,209962,38872,82066,78522,6680,1234399,27226,133242,207941,2075986,608290,335988,230202,500443,589755,212233
12/24/20,7266,90613,1967,172743,418383,899837,45122,96546,323915,21226,482734,77239,480319,53015,103,202651,273661,49,118,42664,135233,1635372,494511,345643,272705,70808,508449,338801,925107,250279,296499,404403,285028,160357,0,653650,21173,260589,543163,260728,496638,106821,212211,40015,82066,78929,6781,1247546,27436,135166,211145,2120381,618576,341925,233093,503706,598535,212417
12/25/20,7268,90728,1979,172743,420263,912885,45122,96546,327993,21547,488180,78836,486935,53653,103,204178,274266,49,122,42664,135233,1650721,494511,346637,272705,71424,508449,342426,930849,250279,296499,404403,285028,161162,0,653650,21358,260589,549780,263160,502069,106821,214064,40784,82066,78929,6781,1247546,27436,136622,213267,2147293,624630,341925,233093,505345,605569,212417
12/26/20,7268,90824,1979,172743,422423,924014,45497,96963,329577,21547,492021,80177,493041,54473,103,205023,274793,49,122,43146,135787,1664167,513930,348600,276680,72443,516326,343458,934142,255562,296499,406545,288892,161337,0,664668,21432,264078,554663,265440,506724,108326,215653,41131,82066,79433,6966,1264588,27710,137226,213969,2198925,628788,349602,236719,506022,612851,212417
12/27/20,7266,90913,1979,172743,424218,932022,45800,97390,333576,21880,493841,80710,494337,55057,103,206388,275299,49,122,43200,136215,1673844,516828,350181,279325,73227,516326,345628,937909,257062,299722,409061,296179,161974,0,670525,21512,264874,558040,267198,509765,109725,217509,41636,82066,79780,7029,1271979,28202,137968,214877,2231986,632299,352736,236719,508580,617935,212417
12/28/20,7281,91199,1979,181200,426639,940290,45930,97657,336175,22319,496306,81436,504423,55488,103,208089,276649,49,122,43704,137010,1689434,520716,353341,282803,73658,519876,347897,942362,258516,300539,410138,298050,162849,0,675044,21508,266590,561580,269183,513429,110545,218377,42220,85602,79999,7120,1280177,28342,138659,216528,2269314,636240,356934,238672,510137,621620,218317
12/29/20,7293,91542,2010,181967,431137,950473,46123,98158,340297,22909,500282,82773,507222,56189,103,210032,278310,49,122,43923,138524,1715547,524279,355786,284018,75790,523839,351804,948006,261491,304485,411110,300602,163781,0,682570,21609,269326,569648,271061,517845,111227,220124,42934,86789,80426,7202,1292252,28535,139875,219246,2306370,645690,361079,240846,513056,630681,218839
12/30/20,7308,91831,2031,183663,435420,963390,46504,98720,344345,23499,505017,84225,512489,56596,103,213055,280064,49,122,44133,139864,1734592,532830,358751,287292,75888,528621,356820,955380,265261,311229,413107,303475,165297,0,690748,21748,271940,576336,273689,523295,112260,222595,43879,87949,81300,7276,1306123,28758,141186,222430,2327256,654743,367918,242330,516226,640180,224819
12/31/20,7308,92091,2036,185708,440756,978783,47014,99164,349584,24201,511485,85334,520207,57456,103,215811,281712,49,122,44409,141077,1805998,539545,361021,291209,76291,528621,361226,963389,265261,315275,415302,307507,166798,0,700380,22007,276612,585505,276662,529027,113909,224731,44882,87949,81555,7412,1323315,28983,142864,225138,2384723,666452,375178,246752,520438,648574,224980
1/1/21,7326,92215,2036,185708,445019,995816,47019,99164,354766,24902,517773,87820,530267,58064,103,218386,282980,49,122,44409,141077,1822635,539545,362438,291209,77054,528621,365747,963389,265261,315275,415302,307507,167716,0,700380,22397,276612,592167,280219,535043,113909,227046,45932,87949,81555,7412,1323315,29252,144142,229442,2434974,677589,375178,246752,522523,657071,229822
1/2/21,7326,92376,2041,190120,448387,1011665,47821,99829,358755,25245,523090,89327,539150,58873,103,220277,283895,49,122,44573,142199,1827427,558437,364645,296343,77932,538121,369458,975352,273970,315275,417832,312718,168262,0,714673,22448,281654,599351,283171,541202,116348,228871,46614,87949,81944,7689,1354833,29509,145379,231442,2481297,685122,384181,246752,523652,664966,229983
1/3/21,7326,92559,2042,190120,451605,1023897,48118,100532,363765,25592,526071,91058,556384,59484,103,222061,284715,49,122,44875,142507,1843572,564924,366506,304375,78169,538121,371934,979821,276825,321058,420544,321669,169000,0,721481,22560,283473,602853,285319,545450,117745,231614,47376,87949,82381,7793,1365436,29764,146394,233475,2512668,690900,387662,255396,526245,669818,229983
